66.0153 14.1607 148.772 241.98 36.2547 60.4797 69.8458 70.9957 106.809 47.7572 62.2331 60.0792 113.555 57.4766 17.8302 44.8761 35.5355 22.4446 185.062 47.5866 
14.1607 77.6407 22.7084 70.1223 50.1844 46.1489 100.851 73.4556 39.9658 137.562 115.784 163.295 60.4131 100.759 29.0886 49.7477 65.6892 25.8137 119.578 40.733 
148.772 22.7084 43.2826 813.058 9.19081 45.0668 42.2958 26.2774 23.3374 48.9441 59.8729 87.6396 33.4084 39.1715 37.1618 51.4274 131.953 29.0841 73.177 70.0453 
241.98 70.1223 813.058 89.9414 112.061 13.6278 137.485 34.3972 71.8356 135.257 192.779 47.2955 155.139 2119.9 32.8601 85.579 89.2701 144.401 144.196 126.684 
36.2547 50.1844 9.19081 112.061 62.3449 73.6231 103.487 47.1864 109.125 145.916 30.6575 21.2829 82.233 65.4141 23.8121 108.316 166.485 113.776 32.849 58.2046 
60.4797 46.1489 45.0668 13.6278 73.6231 58.5381 103.82 76.7623 116.859 91.934 130.531 765.622 104.937 84.6938 414.103 87.1981 68.3616 81.1744 63.3329 71.9614 
69.8458 100.851 42.2958 137.485 103.487 103.82 72.6091 93.5145 82.4635 86.6647 75.6402 57.9965 349.658 62.863 36.3956 91.2285 111.081 61.962 161.309 118.092 
70.9957 73.4556 26.2774 34.3972 47.1864 76.7623 93.5145 39.3539 22.4572 71.8781 373.435 23.1305 209.66 76.9345 32.4096 68.1254 49.2122 59.2983 24.0672 35.1172 
106.809 39.9658 23.3374 71.8356 109.125 116.859 82.4635 22.4572 63.6235 74.4456 24.4016 16.3926 45.9128 51.6773 10.6984 79.3337 121.411 60.0899 115.573 127.941 
47.7572 137.562 48.9441 135.257 145.916 91.934 86.6647 71.8781 74.4456 78.2031 86.8955 96.3158 70.1975 105.012 13.2246 58.1188 128.834 131.792 108.643 103.506 
62.2331 115.784 59.8729 192.779 30.6575 130.531 75.6402 373.435 24.4016 86.8955 62.6826 151.45 44.9172 41.1523 74.2148 9.16065 59.8047 78.5409 160.894 40.0417 
60.0792 163.295 87.6396 47.2955 21.2829 765.622 57.9965 23.1305 16.3926 96.3158 151.45 79.7596 99.8974 84.6089 201.75 81.8206 41.4446 12.823 129.603 52.2699 
113.555 60.4131 33.4084 155.139 82.233 104.937 349.658 209.66 45.9128 70.1975 44.9172 99.8974 144.045 331.016 95.3125 81.7591 256.552 43.7653 166.812 123.754 
57.4766 100.759 39.1715 2119.9 65.4141 84.6938 62.863 76.9345 51.6773 105.012 41.1523 84.6089 331.016 51.1782 95.1041 108.47 109.061 72.3667 110.003 30.5106 
17.8302 29.0886 37.1618 32.8601 23.8121 414.103 36.3956 32.4096 10.6984 13.2246 74.2148 201.75 95.3125 95.1041 94.8157 66.7676 127.016 60.2776 96.9616 11.9703 
44.8761 49.7477 51.4274 85.579 108.316 87.1981 91.2285 68.1254 79.3337 58.1188 9.16065 81.8206 81.7591 108.47 66.7676 107.55 243.572 44.6161 65.8415 56.3031 
35.5355 65.6892 131.953 89.2701 166.485 68.3616 111.081 49.2122 121.411 128.834 59.8047 41.4446 256.552 109.061 127.016 243.572 49.956 112.254 15.8456 330.051 
22.4446 25.8137 29.0841 144.401 113.776 81.1744 61.962 59.2983 60.0899 131.792 78.5409 12.823 43.7653 72.3667 60.2776 44.6161 112.254 64.5355 161.509 47.6013 
185.062 119.578 73.177 144.196 32.849 63.3329 161.309 24.0672 115.573 108.643 160.894 129.603 166.812 110.003 96.9616 65.8415 15.8456 161.509 76.7798 121.76 
47.5866 40.733 70.0453 126.684 58.2046 71.9614 118.092 35.1172 127.941 103.506 40.0417 52.2699 123.754 30.5106 11.9703 56.3031 330.051 47.6013 121.76 146.647 

