6141.39 6024.89 10264.9 17389.6 6768.25 7856.19 4867.5 7120.04 4853.79 5089.31 7013.28 3522.46 10456.5 5174.37 3784.73 4589.73 6884.94 5083.47 11779.1 5640.01 
6024.89 5272.36 3238.56 5645.24 5888.15 5190.64 6664.11 9085.94 4594.46 5872.74 6129.68 11773 4843.18 6559.58 2366.44 5249.75 14509.8 5326.44 10807.3 6348.51 
10264.9 3238.56 2909.81 64279 5724.16 6058.19 3422.82 3924.79 2639.11 6464.46 9658.95 5153.8 8136.58 3255.17 3431.5 5018.92 9832.64 4011.48 8202.61 9014.15 
17389.6 5645.24 64279 6003.87 12409.2 7976.13 16531.4 16462.8 5985.22 9653.29 7225.49 2806.67 7460.29 103793 3570.08 5786.58 19421.3 16487.4 11964 9863.19 
6768.25 5888.15 5724.16 12409.2 3965.35 5983.79 11467.4 5500.43 7261.31 10027.5 5507.39 3882.62 8406.97 15927.4 3152.04 6891.53 12370.8 10866.4 4831.48 5693.53 
7856.19 5190.64 6058.19 7976.13 5983.79 6148.53 7962.76 7065.01 5139.63 7232.82 5919.61 30408.7 8404.17 6545.54 17202.6 6142.46 8897.5 6312.05 3884.73 2813.88 
4867.5 6664.11 3422.82 16531.4 11467.4 7962.76 5499.9 8076.21 4467.64 5792.13 5969.84 4426.26 32516.2 5875.43 3864.85 7742.83 6196.86 5607.52 10908.8 7446.97 
7120.04 9085.94 3924.79 16462.8 5500.43 7065.01 8076.21 3495.76 4681.91 5283 7301.71 10366.5 26429.7 4138.72 2452.63 5978.44 9960.1 4812.1 9576.26 6396.06 
4853.79 4594.46 2639.11 5985.22 7261.31 5139.63 4467.64 4681.91 5813.64 5884.71 3528.84 3121.04 5321.65 4930.4 2917.54 6417.13 9398.86 6254.15 9242.04 9052.84 
5089.31 5872.74 6464.46 9653.29 10027.5 7232.82 5792.13 5283 5884.71 5765.61 7783.42 5313.14 5291.82 6414.02 2872.82 7474.02 9044.72 6637.18 11130.8 8183.13 
7013.28 6129.68 9658.95 7225.49 5507.39 5919.61 5969.84 7301.71 3528.84 7783.42 7746.88 7946.46 6509.31 6472.11 6554.7 4117.75 10164 6372.37 7393.91 6345.51 
3522.46 11773 5153.8 2806.67 3882.62 30408.7 4426.26 10366.5 3121.04 5313.14 7946.46 4246.13 7741.7 21298.7 51973.3 2705.26 4908.34 3104.72 19374.6 4248.45 
10456.5 4843.18 8136.58 7460.29 8406.97 8404.17 32516.2 26429.7 5321.65 5291.82 6509.31 7741.7 5451.13 7334.43 5155.78 4655.68 22770.5 6477.87 9608.07 5129.09 
5174.37 6559.58 3255.17 103793 15927.4 6545.54 5875.43 4138.72 4930.4 6414.02 6472.11 21298.7 7334.43 4940.72 3710.61 5968 6269.2 4344.43 11657.9 7383.45 
3784.73 2366.44 3431.5 3570.08 3152.04 17202.6 3864.85 2452.63 2917.54 2872.82 6554.7 51973.3 5155.78 3710.61 4754.53 3382.96 6863.99 3737.63 5774.78 3117.87 
4589.73 5249.75 5018.92 5786.58 6891.53 6142.46 7742.83 5978.44 6417.13 7474.02 4117.75 2705.26 4655.68 5968 3382.96 4479.13 7860.42 8262.98 9070.68 7608.95 
6884.94 14509.8 9832.64 19421.3 12370.8 8897.5 6196.86 9960.1 9398.86 9044.72 10164 4908.34 22770.5 6269.2 6863.99 7860.42 5050.98 8577.62 13068.5 21353.6 
5083.47 5326.44 4011.48 16487.4 10866.4 6312.05 5607.52 4812.1 6254.15 6637.18 6372.37 3104.72 6477.87 4344.43 3737.63 8262.98 8577.62 5698.88 10595.2 8238.26 
11779.1 10807.3 8202.61 11964 4831.48 3884.73 10908.8 9576.26 9242.04 11130.8 7393.91 19374.6 9608.07 11657.9 5774.78 9070.68 13068.5 10595.2 4863.65 2894.78 
5640.01 6348.51 9014.15 9863.19 5693.53 2813.88 7446.97 6396.06 9052.84 8183.13 6345.51 4248.45 5129.09 7383.45 3117.87 7608.95 21353.6 8238.26 2894.78 4880.58 

