17512.7 6134.78 39771.6 64625.3 15795.9 13489.8 8453.88 21198.6 5035.11 5698.28 16517.1 6786.5 29004.2 13120.1 3857.98 8271.86 17787.1 7350.56 21653.3 14376.5 
6134.78 10709.1 5212.23 6052.91 6853.01 8944.39 9104.72 24937.1 4838.84 10308.5 18057.6 41397.3 12462.4 9158.03 2525.23 6220.15 37636.3 6327.88 28730.8 10429 
39771.6 5212.23 5926.75 296534 15758 6394.28 5034.71 6240.5 2500.25 13910.9 32105.9 10504.7 28676.8 4810.24 3617.51 13391.8 21867.8 5800.83 9661.73 26930.3 
64625.3 6052.91 296534 15032.7 41120.2 9425.73 62253.1 72794.9 17968.5 34028.9 17560.7 3257.75 16147.5 472996 3528.81 17381.3 74335.9 55173.2 14235.4 23636 
15795.9 6853.01 15758 41120.2 8268.16 7321.99 42627.3 8897.38 14939.3 30391.9 13511.6 3471.67 13800.3 58681 3213.34 21516.8 40415.1 38963.7 5801.03 9794.79 
13489.8 8944.39 6394.28 9425.73 7321.99 14604.6 10543.7 12320.3 6437.38 7706.82 11334.7 119639 20598 13404.5 62324.7 6593.81 25498.4 8066.13 5989.36 4302.58 
8453.88 9104.72 5034.71 62253.1 42627.3 10543.7 11674.3 26311.9 5337.98 13077.5 11384.2 6112.38 122054 14735.3 6215.9 22514.6 12056.4 11234.4 12403.5 21294.5 
21198.6 24937.1 6240.5 72794.9 8897.38 12320.3 26311.9 6444.69 6788.99 8765.18 18477.6 35892.2 103898 7764.4 3534.2 12316.7 29073.7 7600.08 12979.7 14306.3 
5035.11 4838.84 2500.25 17968.5 14939.3 6437.38 5337.98 6788.99 10149.5 12146.6 3640.37 3759.02 8748.08 7213.21 3104.82 9492.85 10651.9 13955.9 9577.55 11065.4 
5698.28 10308.5 13910.9 34028.9 30391.9 7706.82 13077.5 8765.18 12146.6 13407.5 20471.5 6618.23 10817.7 13054.5 3308.42 16364 12186.8 13997.9 14301.2 16546.8 
16517.1 18057.6 32105.9 17560.7 13511.6 11334.7 11384.2 18477.6 3640.37 20471.5 24106.8 28062.7 13510.5 11987 17113.4 7839.97 30953 15160.5 11034.8 13400.6 
6786.5 41397.3 10504.7 3257.75 3471.67 119639 6112.38 35892.2 3759.02 6618.23 28062.7 7543.86 21182.1 83940.3 213623 2723.01 10961.1 3439.25 62881.8 9474.99 
29004.2 12462.4 28676.8 16147.5 13800.3 20598 122054 103898 8748.08 10817.7 13510.5 21182.1 12696.1 16613.7 12122 13432.7 75511.9 16407.4 16488.7 12190.6 
13120.1 9158.03 4810.24 472996 58681 13404.5 14735.3 7764.4 7213.21 13054.5 11987 83940.3 16613.7 9011.78 6109.53 16148.6 10446.4 9915.63 17850.2 19233.9 
3857.98 2525.23 3617.51 3528.81 3213.34 62324.7 6215.9 3534.2 3104.82 3308.42 17113.4 213623 12122 6109.53 10384.1 3175.41 13621.8 5224.75 11433.5 3811.05 
8271.86 6220.15 13391.8 17381.3 21516.8 6593.81 22514.6 12316.7 9492.85 16364 7839.97 2723.01 13432.7 16148.6 3175.41 12174.4 16011.3 22985.5 10413.7 12098.1 
17787.1 37636.3 21867.8 74335.9 40415.1 25498.4 12056.4 29073.7 10651.9 12186.8 30953 10961.1 75511.9 10446.4 13621.8 16011.3 10054 12457.4 36375.2 77713.9 
7350.56 6327.88 5800.83 55173.2 38963.7 8066.13 11234.4 7600.08 13955.9 13997.9 15160.5 3439.25 16407.4 9915.63 5224.75 22985.5 12457.4 11627.2 12380.1 16503.3 
21653.3 28730.8 9661.73 14235.4 5801.03 5989.36 12403.5 12979.7 9577.55 14301.2 11034.8 62881.8 16488.7 17850.2 11433.5 10413.7 36375.2 12380.1 6961.56 4262.92 
14376.5 10429 26930.3 23636 9794.79 4302.58 21294.5 14306.3 11065.4 16546.8 13400.6 9474.99 12190.6 19233.9 3811.05 12098.1 77713.9 16503.3 4262.92 9828.16 

