91.7265 70.4967 130.012 259.418 91.7306 92.5346 64.6767 81.5959 63.0093 66.7792 90.2968 46.9773 168.7 77.141 42.325 58.3497 84.2295 67.8331 135.395 76.3802 
70.4967 86.6129 38.4681 59.9618 59.6862 67.3457 86.2069 101.609 50.3124 66.4717 83.631 176.071 77.5516 72.8026 27.4548 55.8467 163.304 60.2768 132.224 85.1513 
130.012 38.4681 35.3214 712.998 60.4322 63.6974 36.9381 37.6921 30.52 70.6461 112.751 57.6311 109.835 38.254 35.7295 54.0878 112.014 43.1396 85.7453 98.3096 
259.418 59.9618 712.998 84.7474 172.236 86.927 195.859 160.496 99.4125 131.347 90.9819 34.8622 103.488 1316.66 39.0663 77.9856 230.622 228.366 133.198 128.08 
91.7306 59.6862 60.4322 172.236 53.7384 66.6387 129.425 57.717 94.5344 118.401 63.2423 46.7647 102.131 209.544 32.8496 91.9418 163.684 140.331 55.7368 72.6643 
92.5346 67.3457 63.6974 86.927 66.6387 85.5441 85.8138 70.8521 59.3922 77.7591 72.1277 325.201 114.219 70.7946 176.856 67.2097 104.175 70.3656 48.8324 37.9813 
64.6767 86.2069 36.9381 195.859 129.425 85.8138 75.4949 91.5999 56.8228 77.6125 76.4101 58.87 406.448 80.1315 40.1916 93.8162 80.3155 70.7607 121.464 87.9791 
81.5959 101.609 37.6921 160.496 57.717 70.8521 91.5999 37.6313 53.0106 59.1537 77.9171 120.706 281.197 51.1919 25.0918 63.518 111.584 53.2704 98.6172 67.6664 
63.0093 50.3124 30.52 99.4125 94.5344 59.3922 56.8228 53.0106 95.6709 83.8904 42.8918 39.9238 72.708 63.3679 35.159 89.3463 121.956 91.8107 109.739 111.66 
66.7792 66.4717 70.6461 131.347 118.401 77.7591 77.6125 59.1537 83.8904 79.9615 86.5179 68.5075 72.4613 86.8781 31.4105 96.3885 111.545 90.9137 124.551 96.5203 
90.2968 83.631 112.751 90.9819 63.2423 72.1277 76.4101 77.9171 42.8918 86.5179 104.682 98.5714 105.352 76.9301 70.7725 47.9974 125.389 77.7954 87.2165 84.2277 
46.9773 176.071 57.6311 34.8622 46.7647 325.201 58.87 120.706 39.9238 68.5075 98.5714 69.2964 120.899 288.714 574.824 33.6589 60.7486 40.5422 206.078 60.5091 
168.7 77.5516 109.835 103.488 102.131 114.219 406.448 281.197 72.708 72.4613 105.352 120.899 93.8143 99.4397 64.0396 69.1359 285.241 82.7983 128.384 78.8019 
77.141 72.8026 38.254 1316.66 209.544 70.7946 80.1315 51.1919 63.3679 86.8781 76.9301 288.714 99.4397 74.4927 44.0059 82.5266 83.5142 63.0316 132.784 87.9993 
42.325 27.4548 35.7295 39.0663 32.8496 176.856 40.1916 25.0918 35.159 31.4105 70.7725 574.824 64.0396 44.0059 66.5628 37.8313 72.2469 42.2376 67.0547 36.0416 
58.3497 55.8467 54.0878 77.9856 91.9418 67.2097 93.8162 63.518 89.3463 96.3885 47.9974 33.6589 69.1359 82.5266 37.8313 63.8461 96.3495 106.431 104.717 96.0843 
84.2295 163.304 112.014 230.622 163.684 104.175 80.3155 111.584 121.956 111.545 125.389 60.7486 285.241 83.5142 72.2469 96.3495 70.9363 111.938 150.385 272.233 
67.8331 60.2768 43.1396 228.366 140.331 70.3656 70.7607 53.2704 91.8107 90.9137 77.7954 40.5422 82.7983 63.0316 42.2376 106.431 111.938 81.4439 120.373 100.882 
135.395 132.224 85.7453 133.198 55.7368 48.8324 121.464 98.6172 109.739 124.551 87.2165 206.078 128.384 132.784 67.0547 104.717 150.385 120.373 63.5221 37.2377 
76.3802 85.1513 98.3096 128.08 72.6643 37.9813 87.9791 67.6664 111.66 96.5203 84.2277 60.5091 78.8019 87.9993 36.0416 96.0843 272.233 100.882 37.2377 76.312 

