pair,arm,ans,status,wall_ms,arr_ms,fre_ms,bbcalls,regions
10611_8115,C5,0.1814550735627158129,OK,507.83,11.5570,15.3510,24953,2092
2159_15252,A0,0.076644102658433077568,OK,1808.41,314.8500,242.6500,101526,0
2159_15252,D1,0.076644102658433077568,OK,1206.86,28.3120,130.1400,53901,0
2159_15252,C4,0.076644098097893603727,OK,1109.82,13.3380,16.4010,34457,1862
2159_15252,C5,0.076644098097893603727,OK,1106.14,12.3280,16.5030,34457,1862
650_3213,A0,0.020050879961018824166,OK,908.44,178.3600,178.7200,57851,0
650_3213,D1,0.020050879961018824166,OK,707.21,15.6180,121.7400,29516,0
650_3213,C4,0.020050875222104982964,OK,508.30,9.2684,18.3070,19798,1413
650_3213,C5,0.020050875222104982964,OK,507.33,7.6738,16.5820,19798,1413
16446_8083,A0,0.010916425698595352139,OK,306.11,46.5360,19.7460,10756,0
16446_8083,D1,0.010916428300255550179,OK,205.55,2.4449,8.1092,4035,0
16446_8083,C4,0.010916423096935155834,OK,206.01,0.8728,2.5228,3211,150
16446_8083,C5,0.010916423096935155834,OK,205.46,0.9646,3.0432,3211,150
7208_16050,A0,0.077062968685064625607,OK,1908.90,378.3100,158.2700,106819,0
7208_16050,D1,0.077062968685064625607,OK,1407.61,29.7700,84.0820,52464,0
7208_16050,C4,0.077062964091781954723,OK,1307.67,14.5550,11.7250,33076,1787
7208_16050,C5,0.077062964091781954723,OK,1207.78,13.6760,10.3120,33076,1787
12879_14735,A0,0.058357588503567398019,OK,306.14,40.1050,10.3350,10690,0
12879_14735,D1,0.058357588503567398019,OK,205.82,4.4745,4.8479,6551,0
12879_14735,C4,0.05835758166112478551,OK,205.07,0.8784,0.4986,4412,102
12879_14735,C5,0.05835758166112478551,OK,206.38,0.5997,0.2871,4412,102
12021_1782,A0,0.062937286533477007633,OK,305.75,96.3130,19.8290,28222,0
12021_1782,D1,0.062937286533477007633,OK,205.34,8.1515,13.6170,8560,0
12021_1782,C4,0.062937282782121961588,OK,106.82,0.4220,0.2156,1929,69
12021_1782,C5,0.062937282782121961588,OK,106.00,0.3484,0.1862,1929,69
3085_6631,A0,0.011451255735040903605,OK,707.69,166.6100,101.3700,51641,0
3085_6631,D1,0.011451255735040903605,OK,408.20,13.9010,58.1380,26135,0
3085_6631,C4,0.011451250302173938272,OK,305.16,6.6644,5.5737,15766,1040
3085_6631,C5,0.011451250302173938272,OK,305.08,5.8941,4.9290,15766,1040
11547_10186,A0,0.056850903216328907419,OK,206.57,0.0000,0.0000,54,0
11547_10186,D1,0.056850903216328907419,OK,205.07,0.0000,0.0000,54,0
11547_10186,C4,0.056850903216328907419,OK,205.36,0.0000,0.0000,54,0
11547_10186,C5,0.056850903216328907419,OK,205.46,0.0000,0.0000,54,0
9325_424,A0,0.034253697127645615916,OK,607.26,195.4200,115.0800,45834,0
9325_424,D1,0.034253697127645615916,OK,305.97,11.6990,60.3390,23676,0
9325_424,C4,0.034253693462909254319,OK,305.80,7.0069,6.5436,15014,891
9325_424,C5,0.034253693462909254319,OK,305.47,5.0269,6.2912,15014,891
9038_15,A0,0.021164010814078454414,OK,1207.93,281.0000,138.6700,80851,0
9038_15,D1,0.021164013337026051781,OK,805.55,19.6350,81.2450,33435,0
9038_15,C4,0.021164008291130860517,OK,705.82,10.2060,12.1750,25436,1151
9038_15,C5,0.021164008291130860517,OK,706.17,7.7795,10.6360,25436,1151
